YYYY-MM-DD HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (W/m^2),ETRN (W/m^2),Glo Mod (W/m^2),Glo Mod Unc (%),Glo Mod Source,Dir Mod (W/m^2),Dir Mod Unc (%),Dir Mod Source,Dif Mod  (W/m^2),Dif Mod Unc (%),Dif Mod Source,Meas Glo (W/m^2),Meas Glo Flg,Meas Dir (W/m^2),Meas Dir Flg,Meas Dif (W/m^2),Meas Dif Flg,TotCC (10ths),Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg
2005-04-15 16:00,55.2,257.9,773,1358,548,8,2,638,15,2,184,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.134,1
2005-04-15 17:00,67.5,267.2,518,1358,354,8,2,565,15,2,138,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.134,1
2005-04-15 18:00,79.9,275.6,237,1358,137,8,2,76,15,2,123,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.134,1
2005-04-15 19:00,88.1,281.1,16,487,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.134,1
2005-04-15 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.134,1
2005-04-15 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.134,1
2005-04-15 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.134,1
2005-04-15 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.134,1
2005-04-15 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.134,1
2005-04-16 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.135,1
2005-04-16 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.135,1
2005-04-16 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.135,1
2005-04-16 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.135,1
2005-04-16 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.135,1
2005-04-16 06:00,86.3,79.9,58,893,7,8,2,98,15,2,4,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.135,1
2005-04-16 07:00,76.2,86.7,323,1357,171,8,2,476,15,2,58,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.135,1
2005-04-16 08:00,63.8,95.1,599,1357,387,8,2,656,15,2,97,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.135,1
2005-04-16 09:00,51.5,104.9,843,1357,607,8,2,764,15,2,131,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.135,1
2005-04-16 10:00,39.9,117.8,1040,1357,777,8,2,822,15,2,146,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.135,1
2005-04-16 11:00,30.0,137.3,1174,1357,881,8,2,769,15,2,214,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.135,1
2005-04-16 12:00,24.1,167.4,1238,1357,962,8,2,852,15,2,183,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.135,1
2005-04-16 13:00,25.2,202.8,1227,1357,943,8,2,844,15,2,177,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.135,1
2005-04-16 14:00,32.6,229.6,1142,1357,867,8,2,802,15,2,190,8,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.135,1
2005-04-16 15:00,43.2,246.6,988,1357,711,8,2,707,15,2,195,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.135,1
2005-04-16 16:00,55.1,258.3,776,1357,533,8,2,612,15,2,182,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.135,1
2005-04-16 17:00,67.4,267.6,520,1357,352,8,2,564,15,2,135,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.135,1
2005-04-16 18:00,79.8,275.9,240,1357,158,8,2,224,15,2,118,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.135,1
2005-04-16 19:00,88.0,281.5,17,509,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.135,1
2005-04-16 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.135,1
2005-04-16 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.135,1
2005-04-16 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.135,1
2005-04-16 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.135,1
2005-04-16 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.135,1
2005-04-17 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.136,1
2005-04-17 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.136,1
2005-04-17 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.136,1
2005-04-17 06:00,86.2,79.6,61,915,5,8,2,10,15,2,5,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.136,1
2005-04-17 07:00,76.0,86.4,329,1356,111,8,2,56,15,2,98,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.136,1
2005-04-17 08:00,63.5,94.8,603,1356,271,8,2,153,15,2,203,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.136,1
2005-04-17 09:00,51.2,104.6,847,1356,576,8,2,583,15,2,211,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 10:00,39.6,117.5,1043,1356,766,8,2,757,15,2,183,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 11:00,29.7,137.0,1177,1356,893,8,2,817,15,2,182,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 12:00,23.8,167.4,1241,1356,939,8,2,810,15,2,196,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 13:00,24.9,203.2,1229,1356,955,8,2,838,15,2,193,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.136,1
2005-04-17 14:00,32.4,230.1,1144,1356,867,8,2,796,15,2,193,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 15:00,43.0,247.1,990,1356,711,8,2,701,15,2,198,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 16:00,54.9,258.7,778,1356,547,8,2,669,15,2,163,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 17:00,67.3,268.0,523,1356,351,8,2,536,15,2,143,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 18:00,79.6,276.2,243,1356,152,8,2,189,15,2,118,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 19:00,87.9,281.8,19,509,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.136,1
2005-04-17 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.136,1
2005-04-17 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.136,1
2005-04-17 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.136,1
2005-04-18 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.137,1
2005-04-18 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.137,1
2005-04-18 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.137,1
2005-04-18 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.137,1
2005-04-18 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.137,1
2005-04-18 06:00,86.0,79.3,65,937,3,8,2,0,15,2,3,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.137,1
2005-04-18 07:00,75.7,86.1,334,1355,51,8,2,0,15,2,51,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 08:00,63.3,94.5,608,1355,80,8,2,0,15,2,80,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 09:00,51.0,104.3,851,1355,145,8,2,0,15,2,145,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 10:00,39.3,117.1,1047,1355,259,8,2,12,15,2,250,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 11:00,29.3,136.6,1180,1355,271,8,2,6,15,2,266,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 12:00,23.4,167.4,1244,1355,431,8,2,48,15,2,386,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 13:00,24.6,203.5,1232,1355,577,8,2,139,15,2,450,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.137,1
2005-04-18 14:00,32.2,230.6,1146,1355,356,8,2,30,15,2,330,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 15:00,42.8,247.5,992,1355,144,8,2,0,15,2,144,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 16:00,54.8,259.1,781,1355,232,8,2,13,15,2,225,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 17:00,67.1,268.3,526,1355,202,8,2,61,15,2,179,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 18:00,79.5,276.6,246,1355,147,8,2,124,15,2,125,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 19:00,87.9,282.2,20,531,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-18 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.137,1
2005-04-19 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.139,1
2005-04-19 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.139,1
2005-04-19 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.139,1
2005-04-19 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.139,1
2005-04-19 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.139,1
2005-04-19 06:00,86.0,78.9,69,982,12,8,2,95,15,2,8,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.139,1
2005-04-19 07:00,75.5,85.9,339,1355,157,8,2,274,15,2,89,8,2,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.139,1
2005-04-19 08:00,63.1,94.2,613,1355,390,8,2,544,15,2,143,8,2,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.139,1
2005-04-19 09:00,50.8,103.9,855,1355,416,8,2,193,15,2,294,8,2,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.139,1
2005-04-19 10:00,39.1,116.8,1050,1355,751,8,2,633,15,2,259,8,2,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.139,1
2005-04-19 11:00,29.0,136.3,1183,1355,882,8,2,751,15,2,224,8,2,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.139,1
2005-04-19 12:00,23.1,167.3,1246,1355,957,8,2,852,15,2,172,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.139,1
2005-04-19 13:00,24.3,203.9,1234,1355,961,8,2,844,15,2,190,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.139,1
2005-04-19 14:00,31.9,231.1,1148,1355,860,8,2,772,15,2,204,8,2,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.139,1
2005-04-19 15:00,42.7,248.0,994,1355,710,8,2,682,15,2,208,8,2,-9900,99,-9900,99,-9900,99,-990,1.1,3,0.139,1
2005-04-19 16:00,54.6,259.5,783,1355,583,8,2,769,15,2,138,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.139,1
2005-04-19 17:00,67.0,268.7,529,1355,376,8,2,636,15,2,127,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.139,1
2005-04-19 18:00,79.4,276.9,249,1355,166,8,2,245,15,2,121,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.139,1
2005-04-19 19:00,87.8,282.6,21,553,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.139,1
2005-04-19 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.139,1
2005-04-19 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.139,1
2005-04-19 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.139,1
2005-04-19 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.139,1
2005-04-19 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.139,1
2005-04-20 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.140,1
2005-04-20 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.140,1
2005-04-20 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.140,1
2005-04-20 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.140,1
2005-04-20 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.140,1
2005-04-20 06:00,85.9,78.6,72,1004,14,8,2,140,15,2,8,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.140,1
2005-04-20 07:00,75.3,85.6,344,1354,184,8,2,462,15,2,67,8,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.140,1
2005-04-20 08:00,62.8,94.0,617,1354,358,8,2,391,15,2,179,8,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.140,1
2005-04-20 09:00,50.5,103.6,859,1354,604,8,2,671,15,2,177,8,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.140,1
2005-04-20 10:00,38.8,116.4,1053,1354,801,8,2,822,15,2,160,8,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.140,1
2005-04-20 11:00,28.7,136.0,1186,1354,899,8,2,817,15,2,182,8,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.140,1
2005-04-20 12:00,22.7,167.3,1248,1354,963,8,2,858,15,2,170,8,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.140,1
2005-04-20 13:00,24.0,204.3,1236,1354,974,8,2,862,15,2,184,8,2,-9900,99,-9900,99,-9900,99,-990,0.9,3,0.140,1
2005-04-20 14:00,31.7,231.6,1150,1354,885,8,2,832,15,2,177,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.140,1
2005-04-20 15:00,42.5,248.4,996,1354,731,8,2,756,15,2,173,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.140,1
2005-04-20 16:00,54.5,259.9,785,1354,568,8,2,725,15,2,146,8,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.140,1
2005-04-20 17:00,66.8,269.0,531,1354,356,8,2,548,15,2,141,8,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.140,1
2005-04-20 18:00,79.2,277.2,253,1354,161,8,2,242,15,2,116,8,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.140,1
2005-04-20 19:00,87.8,283.0,23,575,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.140,1
2005-04-20 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.140,1
2005-04-20 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.140,1
2005-04-20 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.140,1
2005-04-20 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.140,1
2005-04-20 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.140,1
2005-04-21 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.142,1
2005-04-21 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.142,1
2005-04-21 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.142,1
2005-04-21 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.142,1
2005-04-21 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 06:00,85.7,78.2,76,1026,15,8,2,142,15,2,9,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 07:00,75.0,85.3,349,1353,190,8,2,494,15,2,62,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 08:00,62.6,93.7,621,1353,411,8,2,693,15,2,92,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 09:00,50.3,103.3,863,1353,620,8,2,753,15,2,139,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 10:00,38.6,116.0,1056,1353,796,8,2,834,15,2,143,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 11:00,28.4,135.7,1189,1353,917,8,2,859,15,2,161,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 12:00,22.4,167.3,1251,1353,981,8,2,864,15,2,181,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 13:00,23.7,204.7,1238,1353,949,8,2,808,15,2,207,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 14:00,31.5,232.1,1152,1353,872,8,2,814,15,2,177,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 15:00,42.3,248.9,999,1353,758,8,2,811,15,2,157,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 16:00,54.3,260.3,788,1353,574,8,2,731,15,2,148,8,2,-9900,99,-9900,99,-9900,99,-990,0.7,3,0.142,1
2005-04-21 17:00,66.7,269.3,534,1353,355,8,2,513,15,2,152,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 18:00,79.1,277.5,256,1353,179,8,2,309,15,2,121,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 19:00,87.6,283.3,24,575,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,0.8,3,0.142,1
2005-04-21 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.0,3,0.142,1
2005-04-21 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.142,1
2005-04-22 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.143,1
2005-04-22 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.143,1
2005-04-22 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.143,1
2005-04-22 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.143,1
2005-04-22 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.143,1
2005-04-22 06:00,85.6,77.9,80,1048,8,8,2,0,15,2,8,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.143,1
2005-04-22 07:00,74.8,85.0,353,1352,165,8,2,188,15,2,116,8,2,-9900,99,-9900,99,-9900,99,-990,1.2,3,0.143,1
2005-04-22 08:00,62.4,93.4,625,1352,156,8,2,6,15,2,153,8,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.143,1
2005-04-22 09:00,50.1,103.0,866,1352,99,8,2,0,15,2,99,8,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.143,1
2005-04-22 10:00,38.3,115.7,1060,1352,276,8,2,12,15,2,267,8,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.143,1
2005-04-22 11:00,28.1,135.3,1191,1352,410,8,2,72,15,2,346,8,2,-9900,99,-9900,99,-9900,99,-990,1.7,3,0.143,1
2005-04-22 12:00,22.1,167.2,1253,1352,156,8,2,0,15,2,156,8,2,-9900,99,-9900,99,-9900,99,-990,1.9,3,0.143,1
2005-04-22 13:00,23.4,205.1,1240,1352,161,8,2,0,15,2,161,8,2,-9900,99,-9900,99,-9900,99,-990,2.0,3,0.143,1
2005-04-22 14:00,31.3,232.6,1154,1352,142,8,2,0,15,2,142,8,2,-9900,99,-9900,99,-9900,99,-990,2.0,3,0.143,1
2005-04-22 15:00,42.2,249.3,1001,1352,662,8,2,479,15,2,306,8,2,-9900,99,-9900,99,-9900,99,-990,2.0,3,0.143,1
2005-04-22 16:00,54.2,260.7,790,1352,544,8,2,586,15,2,201,8,2,-9900,99,-9900,99,-9900,99,-990,1.9,3,0.143,1
2005-04-22 17:00,66.6,269.7,537,1352,371,8,2,580,15,2,141,8,2,-9900,99,-9900,99,-9900,99,-990,1.8,3,0.143,1
2005-04-22 18:00,79.0,277.8,259,1352,152,8,2,187,15,2,116,8,2,-9900,99,-9900,99,-9900,99,-990,1.7,3,0.143,1
2005-04-22 19:00,87.6,283.7,25,597,0,8,2,0,15,2,0,8,2,-9900,99,-9900,99,-9900,99,-990,1.6,3,0.143,1
2005-04-22 20:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.143,1
2005-04-22 21:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.143,1
2005-04-22 22:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.143,1
2005-04-22 23:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.143,1
2005-04-22 24:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.143,1
2005-04-23 01:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.5,3,0.145,1
2005-04-23 02:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.145,1
2005-04-23 03:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.4,3,0.145,1
2005-04-23 04:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.145,1
2005-04-23 05:00,99.0,-99.0,0,0,0,0,2,0,0,2,0,0,2,-9900,99,-9900,99,-9900,99,-990,1.3,3,0.145,1
